[2024-01-26 21:26:58.859]	[INFO]	[rafthttp/peer_status.go:53]	peer became active	{"peer-id": "2946d5cd59b2d922"}
[2024-01-26 21:26:58.862]	[INFO]	[embed/etcd.go:597]	serving peer traffic	{"address": "192.168.0.100:3380"}
[2024-01-26 21:26:58.862]	[INFO]	[fileutil/purge.go:44]	started to purge file	{"dir": "/Users/marvin/gostore/dbms/data/data.master-3380/member/wal", "suffix": "wal", "max": 5, "interval": 30}
[2024-01-26 21:26:58.863]	[INFO]	[rafthttp/stream.go:412]	established TCP streaming connection with remote peer	{"stream-reader-type": "stream Message", "local-member-id": "57594478feebcf1b", "remote-peer-id": "2946d5cd59b2d922"}
[2024-01-26 21:26:58.863]	[INFO]	[rafthttp/stream.go:412]	established TCP streaming connection with remote peer	{"stream-reader-type": "stream MsgApp v2", "local-member-id": "57594478feebcf1b", "remote-peer-id": "2946d5cd59b2d922"}
[2024-01-26 21:26:58.863]	[INFO]	[embed/etcd.go:569]	cmux::serve	{"address": "192.168.0.100:3380"}
[2024-01-26 21:26:58.865]	[INFO]	[embed/etcd.go:278]	now serving peer/client/metrics	{"local-member-id": "57594478feebcf1b", "initial-advertise-peer-urls": ["http://192.168.0.100:3380"], "listen-peer-urls": ["http://192.168.0.100:3380"], "advertise-client-urls": ["http://192.168.0.100:3379"], "listen-client-urls": ["http://192.168.0.100:3379"], "listen-metrics-urls": []}
[2024-01-26 21:26:58.867]	[INFO]	[rafthttp/stream.go:249]	set message encoder	{"from": "57594478feebcf1b", "to": "8165f3eac4dc4a14", "stream-type": "stream Message"}
[2024-01-26 21:26:58.867]	[INFO]	[rafthttp/stream.go:274]	established TCP streaming connection with remote peer	{"stream-writer-type": "stream Message", "local-member-id": "57594478feebcf1b", "remote-peer-id": "8165f3eac4dc4a14"}
[2024-01-26 21:26:58.867]	[INFO]	[rafthttp/stream.go:249]	set message encoder	{"from": "57594478feebcf1b", "to": "2946d5cd59b2d922", "stream-type": "stream Message"}
[2024-01-26 21:26:58.867]	[INFO]	[rafthttp/stream.go:274]	established TCP streaming connection with remote peer	{"stream-writer-type": "stream Message", "local-member-id": "57594478feebcf1b", "remote-peer-id": "2946d5cd59b2d922"}
[2024-01-26 21:26:58.868]	[INFO]	[rafthttp/stream.go:249]	set message encoder	{"from": "57594478feebcf1b", "to": "8165f3eac4dc4a14", "stream-type": "stream MsgApp v2"}
[2024-01-26 21:26:58.868]	[INFO]	[rafthttp/stream.go:274]	established TCP streaming connection with remote peer	{"stream-writer-type": "stream MsgApp v2", "local-member-id": "57594478feebcf1b", "remote-peer-id": "8165f3eac4dc4a14"}
[2024-01-26 21:26:58.868]	[INFO]	[rafthttp/stream.go:249]	set message encoder	{"from": "57594478feebcf1b", "to": "2946d5cd59b2d922", "stream-type": "stream MsgApp v2"}
[2024-01-26 21:26:58.868]	[INFO]	[rafthttp/stream.go:274]	established TCP streaming connection with remote peer	{"stream-writer-type": "stream MsgApp v2", "local-member-id": "57594478feebcf1b", "remote-peer-id": "2946d5cd59b2d922"}
[2024-01-26 21:26:58.868]	[INFO]	raft	[etcdserver/zap_raft.go:77]	57594478feebcf1b switched to configuration voters=(2974299681874696482 6294137240690609947 9324126793191148052)
[2024-01-26 21:26:58.869]	[INFO]	[membership/cluster.go:421]	added member	{"cluster-id": "5548ea6b4924b990", "local-member-id": "57594478feebcf1b", "added-peer-id": "2946d5cd59b2d922", "added-peer-peer-urls": ["http://192.168.0.100:4380"]}
[2024-01-26 21:26:58.869]	[INFO]	raft	[etcdserver/zap_raft.go:77]	57594478feebcf1b switched to configuration voters=(2974299681874696482 6294137240690609947 9324126793191148052)
[2024-01-26 21:26:58.869]	[INFO]	[membership/cluster.go:421]	added member	{"cluster-id": "5548ea6b4924b990", "local-member-id": "57594478feebcf1b", "added-peer-id": "57594478feebcf1b", "added-peer-peer-urls": ["http://192.168.0.100:3380"]}
[2024-01-26 21:26:58.869]	[INFO]	raft	[etcdserver/zap_raft.go:77]	57594478feebcf1b switched to configuration voters=(2974299681874696482 6294137240690609947 9324126793191148052)
[2024-01-26 21:26:58.869]	[INFO]	[membership/cluster.go:421]	added member	{"cluster-id": "5548ea6b4924b990", "local-member-id": "57594478feebcf1b", "added-peer-id": "8165f3eac4dc4a14", "added-peer-peer-urls": ["http://192.168.0.100:2380"]}
